1206994316348055553,KO,2569000,2569000
1206999084218961921,,3706000,3706000
1207000385220685824,OK,4016000,4016000
1206857968874139649,Q,1019000,1019000
1206861387412201473,KO;REF,1834000,1834000
1206861505301549056,KO,1862000,1862000
1206869012233228288,OK,3652000,3652000
1206870437025734657,Q,3992000,3992000
1206870632866222080,Q,4039000,4039000
1206871006201167872,Q,4128000,4128000
1206871724928774145,Q;REF,4299000,4299000
1206871900238028805,KO,4341000,4341000
1206872040575246337,,4374000,4374000
1206872870628057090,REF,4572000,4572000
1206873153475162112,KO,4640000,4640000
1206873840846020615,,4803000,4803000
1206873890565300224,REF,4815000,4815000
1206875076987097089,,5098000,5098000
1206878063289675776,REF,5810000,5810000
1206879339943514114,OK,6115000,6115000
1206879990148669440,,6270000,6270000
1206880525799047168,REF,6397000,6397000
1206880584355733509,,6411000,6411000
1206881902180884480,REF,6725000,6725000
1206882404004192256,,6845000,6845000
1206883268202774533,,7051000,7051000
1206883802024423425,,7178000,7178000
1206884513386827779,,7348000,7348000
1206884620127604737,Q,7373000,7373000
1206885622159413248,OK,7612000,7612000
1206886004130537472,REF,7703000,7703000
1206886307038937089,,7776000,7776000
1206886591358259200,OK,7843000,7843000
1206886711067852805,REF,7872000,7872000
1206887354486722561,REF,8025000,8025000
1206887381422497792,OK,8032000,8032000
1206887714529918976,OK,8111000,8111000
1206888166726275074,,8219000,8219000
1206889128606027777,OK,8448000,8448000
1206889165398433792,KO,8457000,8457000
1206890830717431809,,8854000,8854000
1206891952374996993,,9122000,9122000
1206895187299110912,KO,9893000,9893000
1206897396422103041,REF,10420000,10420000
1206898639399985152,REF,10716000,10716000
1206898921634779142,REF,10783000,10783000
1206900781724635141,OK,11227000,11227000
1206902033292439552,REF,11525000,11525000
1206904609551396864,,12139000,12139000
1206906535798099969,REF,12599000,12599000
1206906904863289344,,12687000,12687000
1207286455162286080,,669000,669000
1207287123847634944,,829000,829000
1207289748722765825,,1455000,1455000
1207289951039176704,KO,1503000,1503000
1207292556079489024,OK,2124000,2124000
1207294043455152130,,2479000,2479000
1207295548866334722,,2837000,2837000
1207295950382882818,REF,2933000,2933000
1207296362968240130,REF,3032000,3032000
1207297397371613186,KO,3278000,3278000
1207299709372641281,OK,3829000,3829000
1207302650624126977,,4531000,4531000
1207303154947244035,,4651000,4651000
1207304721138143232,KO,5024000,5024000
1207305319833120768,KO,5167000,5167000
1207307343886716928,OK,5650000,5650000
1207308186757279745,,5851000,5851000
1207315199549681665,KO,7523000,7523000
1207315990645813251,REF,7711000,7711000
1207319482919723008,OK,8544000,8544000
1207320178742243330,OK,8710000,8710000
1207320836362948609,OK,8866000,8866000
1207322178414415874,,9186000,9186000
1207330360088047616,REF,11137000,11137000
1207330632252186624,,11202000,11202000
1207330761021546497,,11233000,11233000
1207332521136009219,OK,11652000,11652000
1207338725086240768,,13131000,13131000
1207342351968014336,,13996000,13996000
1207342937929125890,OK,14136000,14136000
1207347654377791499,KO,15260000,15260000
1207347866517344257,,15311000,15311000
1207347871680548864,REF,15312000,15312000
1207348980428005381,OK,15577000,15577000
1207349565478834176,OK,15716000,15716000
1207354787366354945,,16961000,16961000
1207356370376376321,REF,17338000,17338000
1207358405779902465,Q,17824000,17824000
1207360252922007552,Q,18264000,18264000
1207363556292866049,,19052000,19052000
1207364583461142535,,19297000,19297000
1207365498540822529,OK,19515000,19515000
